match_date,match_time,match_id,hometeam,awayteam,bet_name,probability,odds,EV,b,q,f_star
2025-09-21,16:30:00,2332780,AL Bataeh,Al Wasl,"Maç Sonucu ve 3,5 Gol Alt/Üst :: MS 1 ve 3,5 Üst",7,"19,4","1,358","18,4",93,"1,94565217391304"
2025-09-20,20:30:00,2303022,Barracas,Sarmiento,"Maç Sonucu ve 2,5 Gol Alt/Üst :: MS X ve 2,5 Üst",7,"19,4","1,358","18,4",93,"1,94565217391304"
2025-09-21,22:00:00,2303511,Cordoba,R. Santander,Maç Skoru :: 1:4,4,"47,7","1,908","46,7",96,"1,94432548179872"
2025-09-20,15:00:00,2299911,Osnabruck,Erzgebirge,Maç Skoru :: 0:3,4,"47,7","1,908","46,7",96,"1,94432548179872"
2025-09-20,15:00:00,2300286,Stuttgart II,V. Köln,Maç Skoru :: 1:4,4,"47,7","1,908","46,7",96,"1,94432548179872"
2025-09-23,01:00:00,2303231,Estudiantes,Df. Justicia,Maç Skoru :: 4:0,4,"47,7","1,908","46,7",96,"1,94432548179872"
2025-09-20,19:00:00,2303345,IK Start,Ranheim,"Karşılıklı Gol ve 2,5 Gol Alt/Üst :: 2,5 Alt ve KG Var",15,"7,51","1,1265","6,51",85,"1,9431643625192"
2025-09-22,21:00:00,2305924,Jong PSV,Den Bosch,Hangi Takım Kaç Farkla Kazanır :: Dep 3+ Fark,12,"9,75","1,17","8,75",88,"1,94285714285714"
2025-09-20,20:30:00,2299851,PAOK,Panaitolikos,Maç Sonucu ve Karşılıklı Gol :: MS X ve Var,12,"9,75","1,17","8,75",88,"1,94285714285714"
2025-09-20,14:30:00,2300617,QPR,Stoke City,Hangi Takım Kaç Farkla Kazanır :: Dep 3+ Fark,12,"9,75","1,17","8,75",88,"1,94285714285714"
2025-09-21,13:00:00,2303169,Pohang S.,Jeju Utd.,"Maç Sonucu ve 4,5 Gol Alt/Üst :: MS 1 ve 4,5 Üst",12,"9,75","1,17","8,75",88,"1,94285714285714"
2025-09-21,16:00:00,2303275,Torino,Atalanta,"Ev Sahibi Gol Alt/Üst :: Ev 2,5 Üst",14,"8,13","1,1382","7,13",86,"1,9382889200561"
2025-09-21,17:30:00,2303628,Sirius,Degerfors,"Maç Sonucu ve 2,5 Gol Alt/Üst :: MS 2 ve 2,5 Üst",17,"6,51","1,1067","5,51",83,"1,93647912885662"
2025-09-20,17:00:00,2299796,Wycombe,Northampton,İlk Yarı Skoru :: diğer,7,"19,35","1,3545","18,35",93,"1,93188010899183"
2025-09-20,17:00:00,2303001,Aalesunds,Skeid,Maç Sonucu ve Karşılıklı Gol :: MS X ve Yok,7,"19,35","1,3545","18,35",93,"1,93188010899183"
2025-09-20,17:30:00,2299979,1860 Münih,Hoffenheim II,"Ev Sahibi Gol Alt/Üst :: Ev 1,5 Üst",64,"1,58","1,0112","0,58",36,"1,9310344827586"
2025-09-20,14:30:00,2327139,Uthai Thani FC,Sukhothai,"Deplasman İlk Yarı Gol Alt/Üst :: Dep İY 0,5 Alt",64,"1,58","1,0112","0,58",36,"1,9310344827586"
2025-09-20,14:30:00,2300533,Liverpool,Everton,"Deplasman Gol Alt/Üst :: Dep 0,5 Üst",64,"1,58","1,0112","0,58",36,"1,9310344827586"
2025-09-20,16:00:00,2300844,Kalmar,Sandvikens,"Toplam Gol Alt/Üst :: 2,5 Üst",64,"1,58","1,0112","0,58",36,"1,9310344827586"
2025-09-21,20:00:00,2303601,Kasımpaşa,Fenerbahçe,Maç Skoru :: 2:1,8,"16,15","1,292","15,15",92,"1,92739273927393"
2025-09-20,15:00:00,2299911,Osnabruck,Erzgebirge,"İlk Yarı Gol Alt/Üst :: İY 1,5 Üst",41,"2,51","1,0291","1,51",59,"1,9271523178808"
2025-09-20,20:00:00,2299966,Avs Futebol,Benfica,"Karşılıklı Gol ve 2,5 Gol Alt/Üst :: 2,5 Üst ve KG Var",41,"2,51","1,0291","1,51",59,"1,9271523178808"
2025-09-20,20:30:00,2300759,Pogon Siedl,Slask Wroclaw,"İlk Yarı Gol Alt/Üst :: İY 1,5 Üst",41,"2,51","1,0291","1,51",59,"1,9271523178808"
2025-09-21,23:00:00,2285935,Central Norte Salta,Chacarita Juniors,"Deplasman İlk Yarı Gol Alt/Üst :: Dep İY 0,5 Üst",41,"2,51","1,0291","1,51",59,"1,9271523178808"
2025-09-21,17:00:00,2298094,KVC Westerlo,S. Liege,"İlk Yarı Gol Alt/Üst :: İY 1,5 Üst",41,"2,51","1,0291","1,51",59,"1,9271523178808"
2025-09-20,18:00:00,2300837,TSV Hartberg,Wolfsberger,"Deplasman Gol Alt/Üst :: Dep 2,5 Üst",25,"4,25","1,0625","3,25",75,"1,92307692307692"
2025-09-21,23:30:00,2304107,Internacional,Gremio,"Ev Sahibi Gol Alt/Üst :: Ev 2,5 Üst",25,"4,25","1,0625","3,25",75,"1,92307692307692"
2025-09-21,19:00:00,2386841,Vestmannaeyjar,Afturelding,"Karşılıklı Gol ve 2,5 Gol Alt/Üst :: 2,5 Üst ve KG Yok",15,"7,5","1,125","6,5",85,"1,92307692307692"
2025-09-21,15:00:00,2302966,Hammarby,Hacken,"Deplasman Gol Alt/Üst :: Dep 2,5 Üst",15,"7,5","1,125","6,5",85,"1,92307692307692"
2025-09-20,17:00:00,2299836,Hereford,Worksop Town,Hangi Yarıda Daha Fazla Gol Atılır? :: 2. Yarı,50,"2,04","1,02","1,04",50,"1,92307692307692"
2025-09-22,00:15:00,2377226,Always Ready,J. Wilsterman,"Toplam Gol Alt/Üst :: 3,5 Alt",50,"2,04","1,02","1,04",50,"1,92307692307692"
2025-09-20,14:00:00,2207839,Ulytau FC,Aktobe Lento,İlk Yarı Gol Tek/Çift :: İY Tek,50,"2,04","1,02","1,04",50,"1,92307692307692"
2025-09-22,20:00:00,2305919,Varnamo,Halmstads,İlk Yarı Gol Tek/Çift :: İY Tek,50,"2,04","1,02","1,04",50,"1,92307692307692"
2025-09-21,19:00:00,2303774,CD Extremadura,Yeclano Deportivo,Karşılıklı Gol :: KG Var,50,"2,04","1,02","1,04",50,"1,92307692307692"
2025-09-22,11:30:00,2305994,Arema,Persib Bandung,İlk Yarı Gol Tek/Çift :: İY Tek,50,"2,04","1,02","1,04",50,"1,92307692307692"
2025-09-22,19:00:00,2370543,HNK Vukovar,Rijeka,Karşılıklı Gol :: KG Var,50,"2,04","1,02","1,04",50,"1,92307692307692"
2025-09-20,17:00:00,2300287,Institute,Newington,"Deplasman Gol Alt/Üst :: Dep 1,5 Üst",50,"2,04","1,02","1,04",50,"1,92307692307692"
2025-09-20,17:00:00,2300417,Flekkeroy,Sandnes ULF,Karşılıklı Gol :: KG Yok,50,"2,04","1,02","1,04",50,"1,92307692307692"
2025-09-21,21:30:00,2303697,Ibiza,Antequera,Karşılıklı Gol :: KG Var,50,"2,04","1,02","1,04",50,"1,92307692307692"
2025-09-21,04:30:00,2393236,Motagua,Juticalpa FC,"Toplam Gol Alt/Üst :: 2,5 Alt",50,"2,04","1,02","1,04",50,"1,92307692307692"
2025-09-20,19:00:00,2303416,Nafta,NK Jesenice,"Toplam Gol Alt/Üst :: 3,5 Üst",50,"2,04","1,02","1,04",50,"1,92307692307692"
2025-09-20,14:30:00,2300034,Nizhny Nov.,Akhmat G.,"Ev Sahibi Gol Alt/Üst :: Ev 2,5 Üst",14,"8,12","1,1368","7,12",86,"1,92134831460674"
2025-09-20,21:00:00,2359724,Vitesse,Helmond,Maç Sonucu ve Karşılıklı Gol :: MS 1 ve Yok,11,"10,8","1,188","9,8",89,"1,91836734693877"
2025-09-20,17:00:00,2300015,Blackburn,Ipswich T.,Maç Skoru :: 2:1,11,"10,8","1,188","9,8",89,"1,91836734693877"
2025-09-21,18:30:00,2303536,Arsenal,Man. City,"Maç Sonucu ve 2,5 Gol Alt/Üst :: MS X ve 2,5 Üst",11,"10,8","1,188","9,8",89,"1,91836734693877"
2025-09-21,02:30:00,2301069,Louisville,Las Vegas Li,"Karşılıklı Gol ve 2,5 Gol Alt/Üst :: 2,5 Alt ve KG Var",11,"10,8","1,188","9,8",89,"1,91836734693877"
2025-09-20,14:30:00,2300848,Brackley,Sutton United,"Maç Sonucu ve 2,5 Gol Alt/Üst :: MS X ve 2,5 Üst",11,"10,8","1,188","9,8",89,"1,91836734693877"
2025-09-20,14:30:00,2300848,Brackley,Sutton United,"Maç Sonucu ve 3,5 Gol Alt/Üst :: MS X ve 3,5 Üst",11,"10,8","1,188","9,8",89,"1,91836734693877"
2025-09-21,18:00:00,2303783,Kristiansund,Haugesund,"Maç Sonucu ve 3,5 Gol Alt/Üst :: MS X ve 3,5 Üst",11,"10,8","1,188","9,8",89,"1,91836734693877"
2025-09-20,16:00:00,2300844,Kalmar,Sandvikens,Maç Sonucu ve Karşılıklı Gol :: MS 2 ve Var,11,"10,8","1,188","9,8",89,"1,91836734693877"
2025-09-21,15:30:00,2300998,Altach,WSG Tirol,"Maç Sonucu ve 4,5 Gol Alt/Üst :: MS 1 ve 4,5 Üst",11,"10,8","1,188","9,8",89,"1,91836734693877"
2025-09-20,18:00:00,2301261,Panserraikos,Atromitos,İlk Yarı / Maç Sonucu :: 1/X,9,"13,85","1,2465","12,85",91,"1,91828793774319"
2025-09-22,00:00:00,2303517,Indy Eleven,Birmingham Legion,Maç Sonucu ve Karşılıklı Gol :: MS X ve Yok,9,"13,85","1,2465","12,85",91,"1,91828793774319"
2025-09-20,16:00:00,2300844,Kalmar,Sandvikens,"Maç Sonucu ve 3,5 Gol Alt/Üst :: MS X ve 3,5 Üst",9,"13,85","1,2465","12,85",91,"1,91828793774319"
2025-09-21,17:00:00,2303523,Başakşehir,Alanyaspor,İlk Yarı / Maç Sonucu :: X/X,21,"5,14","1,0794","4,14",79,"1,91787439613527"
2025-09-20,15:00:00,2301116,Qingdao Jon.,S. Luneng,Maç Sonucu ve Karşılıklı Gol :: MS 1 ve Var,21,"5,14","1,0794","4,14",79,"1,91787439613527"
2025-09-20,15:00:00,2300210,Ingolstadt,Wehen,"Deplasman Gol Alt/Üst :: Dep 2,5 Üst",27,"3,91","1,0557","2,91",73,"1,91408934707904"
2025-09-20,17:00:00,2300770,Bath City,Chelmsford C,Maç Sonucu ve Karşılıklı Gol :: MS 2 ve Yok,27,"3,91","1,0557","2,91",73,"1,91408934707904"
2025-09-20,17:00:00,2300486,Scunthorpe,Truro City,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,28,"3,76","1,0528","2,76",72,"1,91304347826087"
2025-09-21,16:00:00,2304075,Paris,Strasbourg,"Ev Sahibi Gol Alt/Üst :: Ev 0,5 Alt",28,"3,76","1,0528","2,76",72,"1,91304347826087"
2025-09-20,15:00:00,2300776,Ull. Kisa,Grorud,İlk Yarı Gol Tek/Çift :: İY Tek,53,"1,92","1,0176","0,92",47,"1,91304347826087"
2025-09-20,17:00:00,2301251,Stenhousemur,Peterhead,"Toplam Gol Alt/Üst :: 2,5 Alt",53,"1,92","1,0176","0,92",47,"1,91304347826087"
2025-09-20,14:30:00,2300034,Nizhny Nov.,Akhmat G.,"Deplasman İlk Yarı Gol Alt/Üst :: Dep İY 0,5 Üst",53,"1,92","1,0176","0,92",47,"1,91304347826087"
2025-09-22,14:30:00,2303302,Tanjong Pagar,Lion C. Sailors,"Toplam Gol Alt/Üst :: 3,5 Alt",53,"1,92","1,0176","0,92",47,"1,91304347826087"
2025-09-21,14:00:00,2301168,Dukla Prag,Bohemians Prag,Karşılıklı Gol :: KG Yok,53,"1,92","1,0176","0,92",47,"1,91304347826087"
2025-09-20,15:00:00,2299817,IFK Trelleborg,Karlskrona,İlk Yarı Gol Tek/Çift :: İY Tek,53,"1,92","1,0176","0,92",47,"1,91304347826087"
2025-09-21,16:00:00,2303249,Bremer SV,Hannoverscher,İlk Yarı Gol Tek/Çift :: İY Tek,53,"1,92","1,0176","0,92",47,"1,91304347826087"
2025-09-21,14:00:00,2303158,Dalian Kun,Shenyang Ct,"Deplasman İlk Yarı Gol Alt/Üst :: Dep İY 0,5 Üst",53,"1,92","1,0176","0,92",47,"1,91304347826087"
2025-09-21,03:30:00,2303145,Dallas,Colorado,"Ev Sahibi Gol Alt/Üst :: Ev 1,5 Alt",53,"1,92","1,0176","0,92",47,"1,91304347826087"
2025-09-20,21:30:00,2300282,Longford,Dundalk,İlk Yarı Gol Tek/Çift :: İY Tek,53,"1,92","1,0176","0,92",47,"1,91304347826087"
2025-09-21,17:00:00,2303470,Bristol City,Oxford Utd.,Maç Skoru :: 0:3,3,"90,2","2,706","89,2",97,"1,91255605381166"
2025-09-20,17:00:00,2300475,Plymouth,Peterborough,Maç Skoru :: 2:4,3,"90,2","2,706","89,2",97,"1,91255605381166"
2025-09-21,17:30:00,2300223,Larissa,AEK Athens,Maç Skoru :: 3:2,3,"90,2","2,706","89,2",97,"1,91255605381166"
2025-09-21,20:30:00,2303563,Ulm 1846,Regensburg,Maç Skoru :: 2:4,3,"90,2","2,706","89,2",97,"1,91255605381166"
2025-09-21,18:15:00,2301010,Pescara C.,Empoli,Maç Skoru :: 3:3,3,"90,2","2,706","89,2",97,"1,91255605381166"
2025-09-20,19:00:00,2300979,Sparta Prag,V. Plzen,Maç Sonucu :: MS X,32,"3,26","1,0432","2,26",68,"1,91150442477876"
2025-09-20,17:00:00,2300294,Hednesford,G'borough Tr,Maç Sonucu :: MS X,32,"3,26","1,0432","2,26",68,"1,91150442477876"
2025-09-20,17:00:00,2300109,Walsall,Tranmere,Ev Sahibi Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,32,"3,26","1,0432","2,26",68,"1,91150442477876"
2025-09-21,16:00:00,2302953,Sunderland,Aston Villa,"Maç Sonucu ve 2,5 Gol Alt/Üst :: MS 1 ve 2,5 Üst",19,"5,74","1,0906","4,74",81,"1,91139240506329"
2025-09-20,16:30:00,2332739,Al Ain,Khor Fakkan,Maç Sonucu ve Karşılıklı Gol :: MS X ve Var,19,"5,74","1,0906","4,74",81,"1,91139240506329"
2025-09-20,17:00:00,2303295,Lillestrom,Mjondalen,"Ev Sahibi İlk Yarı Gol Alt/Üst :: Ev İY 1,5 Alt",61,"1,66","1,0126","0,66",39,"1,90909090909091"
2025-09-21,18:45:00,2301021,Kisvarda,Debreceni,"Toplam Gol Alt/Üst :: 2,5 Üst",61,"1,66","1,0126","0,66",39,"1,90909090909091"
2025-09-21,19:00:00,2303364,Fiorentina,Como,"Ev Sahibi İlk Yarı Gol Alt/Üst :: Ev İY 0,5 Alt",61,"1,66","1,0126","0,66",39,"1,90909090909091"
2025-09-20,17:00:00,2303562,Sandefjord,Brann,"İlk Yarı Gol Alt/Üst :: İY 1,5 Alt",61,"1,66","1,0126","0,66",39,"1,90909090909091"
2025-09-20,22:00:00,2307976,Goias,Paysandu SC PA,Her İki Yarıda da 1.5 Gol Alt Olur mu? :: Hayır,61,"1,66","1,0126","0,66",39,"1,90909090909091"
2025-09-21,10:30:00,2303109,Cheonan City FC,Hwaseong,İlk Yarı Gol Tek/Çift :: İY Çift,61,"1,66","1,0126","0,66",39,"1,90909090909091"
2025-09-21,14:00:00,2301168,Dukla Prag,Bohemians Prag,İlk Yarı Gol Tek/Çift :: İY Çift,61,"1,66","1,0126","0,66",39,"1,90909090909091"
2025-09-21,18:15:00,2303465,Auxerre,Toulouse,"Ev Sahibi İlk Yarı Gol Alt/Üst :: Ev İY 0,5 Alt",61,"1,66","1,0126","0,66",39,"1,90909090909091"
2025-09-20,17:00:00,2299900,Kidd.minster,Buxton,"Ev Sahibi İlk Yarı Gol Alt/Üst :: Ev İY 0,5 Üst",61,"1,66","1,0126","0,66",39,"1,90909090909091"
2025-09-20,16:00:00,2300068,Skjetten,Gjovik-Lyn,"Deplasman Gol Alt/Üst :: Dep 1,5 Üst",61,"1,66","1,0126","0,66",39,"1,90909090909091"
2025-09-20,17:00:00,2300583,Spartans,Stirling Alb,"Toplam Gol Alt/Üst :: 2,5 Üst",61,"1,66","1,0126","0,66",39,"1,90909090909091"
2025-09-21,13:15:00,2300930,Zaglebie Lubin,Motor Lublin,"Toplam Gol Alt/Üst :: 2,5 Üst",61,"1,66","1,0126","0,66",39,"1,90909090909091"
2025-09-20,16:00:00,2328624,Gabala,FK Kapaz,İlk Yarı Gol Tek/Çift :: İY Çift,61,"1,66","1,0126","0,66",39,"1,90909090909091"
2025-09-20,19:15:00,2332782,Al Nasr Dubai,Al Ahli,"Toplam Gol Alt/Üst :: 2,5 Üst",61,"1,66","1,0126","0,66",39,"1,90909090909091"
2025-09-20,17:00:00,2299796,Wycombe,Northampton,İlk Yarı / Maç Sonucu :: X/X,24,"4,44","1,0656","3,44",76,"1,90697674418605"
2025-09-22,17:00:00,2305908,Farco,Al Masry,Ev Sahibi Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,24,"4,44","1,0656","3,44",76,"1,90697674418605"
2025-09-20,17:00:00,2301162,Aldershot,Hartlepool,İlk Yarı Skoru :: 0-1,24,"4,44","1,0656","3,44",76,"1,90697674418605"
2025-09-22,22:15:00,2299993,Sporting CP,Moreirense,"Maç Sonucu ve 3,5 Gol Alt/Üst :: MS X ve 3,5 Alt",16,"6,96","1,1136","5,96",84,"1,90604026845638"
2025-09-21,16:00:00,2300259,Carrarese,Avellino,Her İki Yarıda da 1.5 Gol Üst Olur mu? :: Evet,16,"6,96","1,1136","5,96",84,"1,90604026845638"
2025-09-20,17:00:00,2300307,Cardiff City,Bradford City,İlk Yarı Skoru :: 1-2,5,"31,7","1,585","30,7",95,"1,90553745928339"
2025-09-20,14:30:00,2300593,Bolton,Wigan Ath.,İlk Yarı Skoru :: 1-2,5,"31,7","1,585","30,7",95,"1,90553745928339"
2025-09-21,02:30:00,2300562,Montreal Impact,New York RB,Maç Skoru :: 3:0,5,"31,7","1,585","30,7",95,"1,90553745928339"
2025-09-20,17:00:00,2300904,Larne,Carrick Rangers,Hangi Takım Kaç Farkla Kazanır :: Dep 3+ Fark,5,"31,7","1,585","30,7",95,"1,90553745928339"
2025-09-20,22:00:00,2300543,Fulham,Brentford,İlk Yarı Skoru :: 1-2,5,"31,7","1,585","30,7",95,"1,90553745928339"
2025-09-21,18:00:00,2303783,Kristiansund,Haugesund,İlk Yarı Skoru :: 1-2,5,"31,7","1,585","30,7",95,"1,90553745928339"
2025-09-21,02:30:00,2301266,Columbus,Toronto,İlk Yarı Skoru :: 1-2,5,"31,7","1,585","30,7",95,"1,90553745928339"
2025-09-20,17:00:00,2300015,Blackburn,Ipswich T.,İlk Yarı Skoru :: 1-1,14,"8,11","1,1354","7,11",86,"1,90436005625879"
2025-09-21,11:30:00,2298117,Amstetten,Kapfenberg,Maç Sonucu ve Karşılıklı Gol :: MS X ve Var,23,"4,65","1,0695","3,65",77,"1,9041095890411"
2025-09-20,18:00:00,2300247,Austria Wien,Ried,"Maç Sonucu ve 4,5 Gol Alt/Üst :: MS 2 ve 4,5 Üst",7,"19,25","1,3475","18,25",93,"1,9041095890411"
2025-09-20,17:00:00,2301180,Hull City,Southampton,Maç Skoru :: 2:1,13,"8,84","1,1492","7,84",87,"1,9030612244898"
2025-09-20,17:00:00,2300683,Tamworth,Yeovil Town,"Karşılıklı Gol ve 2,5 Gol Alt/Üst :: 2,5 Üst ve KG Yok",13,"8,84","1,1492","7,84",87,"1,9030612244898"
2025-09-20,16:30:00,2300139,Hoffenheim,Bayern Münih,Maç Skoru :: 0:2,13,"8,84","1,1492","7,84",87,"1,9030612244898"
2025-09-21,18:15:00,2304094,Monaco,Metz,"Maç Sonucu ve 4,5 Gol Alt/Üst :: MS 2 ve 4,5 Alt",13,"8,84","1,1492","7,84",87,"1,9030612244898"
2025-09-21,14:00:00,2303230,Va.Haugesund,FK Eik-Toensberg,Maç Sonucu :: MS X,29,"3,62","1,0498","2,62",71,"1,90076335877863"
2025-09-20,17:00:00,2300015,Blackburn,Ipswich T.,"Maç Sonucu ve 4,5 Gol Alt/Üst :: MS 1 ve 4,5 Alt",29,"3,62","1,0498","2,62",71,"1,90076335877863"
2025-09-20,18:30:00,2300817,Catania,Sorrento,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 2. Yarı,29,"3,62","1,0498","2,62",71,"1,90076335877863"
2025-09-20,22:00:00,2300230,Hfx Wan,Pacific FC,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 1. Yarı,29,"3,62","1,0498","2,62",71,"1,90076335877863"
2025-09-20,19:30:00,2300882,Man. United,Chelsea,"Maç Sonucu ve 3,5 Gol Alt/Üst :: MS 2 ve 3,5 Alt",29,"3,62","1,0498","2,62",71,"1,90076335877863"
2025-09-21,23:30:00,2304060,Flamengo,Vasco Da Gama,Deplasman Hangi Yarıda Daha Fazla Gol Atar? :: 2. Yarı,29,"3,62","1,0498","2,62",71,"1,90076335877863"
2025-09-21,16:30:00,2332780,AL Bataeh,Al Wasl,"İlk Yarı Gol Alt/Üst :: İY 2,5 Üst",20,"5,42","1,084","4,42",80,"1,90045248868778"
2025-09-20,16:00:00,2300276,Loddefjord,Askoey FK,Maç Sonucu :: MS X,20,"5,42","1,084","4,42",80,"1,90045248868778"
2025-09-20,19:30:00,2300527,Leipzig,Köln,Maç Skoru :: 0:3,4,"46,7","1,868","45,7",96,"1,89934354485777"
2025-09-20,17:00:00,2300551,Norwich,Wrexham,Maç Skoru :: 0:3,4,"46,7","1,868","45,7",96,"1,89934354485777"
2025-09-22,20:00:00,2305893,Randers,Nordsjælland,Maç Skoru :: 1:4,4,"46,7","1,868","45,7",96,"1,89934354485777"
2025-09-23,03:05:00,2383089,All Boys,Deportivo Madryn,İkinci Yarı Karşılıklı Gol :: 2.Y KG Var,22,"4,88","1,0736","3,88",78,"1,89690721649485"
2025-09-20,22:00:00,2303759,Valencia,Ath. Bilbao,"Maç Sonucu ve 2,5 Gol Alt/Üst :: MS 2 ve 2,5 Üst",26,"4,07","1,0582","3,07",74,"1,89576547231271"
2025-09-20,16:30:00,2301249,Llanelli AFC,Colwyn Bay,"Deplasman İlk Yarı Gol Alt/Üst :: Dep İY 0,5 Alt",44,"2,33","1,0252","1,33",56,"1,89473684210527"
2025-09-21,01:00:00,2300144,Estudiante M.,Portuguesa,"Deplasman Gol Alt/Üst :: Dep 0,5 Alt",44,"2,33","1,0252","1,33",56,"1,89473684210527"
2025-09-21,19:30:00,2303560,Reus FC Reddis,RCD Espanyol II,"Toplam Gol Alt/Üst :: 2,5 Üst",44,"2,33","1,0252","1,33",56,"1,89473684210527"
2025-09-21,17:00:00,2303681,Kocaelispor,Rizespor,"Deplasman Gol Alt/Üst :: Dep 1,5 Üst",44,"2,33","1,0252","1,33",56,"1,89473684210527"
2025-09-20,18:00:00,2349161,Al-Shamal,Al Gharrafa,İkinci Yarı Sonucu :: 2.Y 2,44,"2,33","1,0252","1,33",56,"1,89473684210527"
2025-09-20,19:30:00,2304130,Ath. Bilbao B,Pontevedra,İkinci Yarı Sonucu :: 2.Y X,44,"2,33","1,0252","1,33",56,"1,89473684210527"
2025-09-20,14:30:00,2300593,Bolton,Wigan Ath.,Maç Skoru :: 2:2,10,"12,1","1,21","11,1",90,"1,89189189189189"
2025-09-20,17:00:00,2300486,Scunthorpe,Truro City,"Maç Sonucu ve 2,5 Gol Alt/Üst :: MS X ve 2,5 Üst",10,"12,1","1,21","11,1",90,"1,89189189189189"
2025-09-20,17:00:00,2300486,Scunthorpe,Truro City,"Maç Sonucu ve 3,5 Gol Alt/Üst :: MS X ve 3,5 Üst",10,"12,1","1,21","11,1",90,"1,89189189189189"
2025-09-20,17:00:00,2301003,Ross County,Queen's Park,"Maç Sonucu ve 3,5 Gol Alt/Üst :: MS X ve 3,5 Üst",10,"12,1","1,21","11,1",90,"1,89189189189189"
2025-09-22,20:00:00,2305914,Masr,Sakandary,"Karşılıklı Gol ve 2,5 Gol Alt/Üst :: 2,5 Üst ve KG Yok",9,"13,8","1,242","12,8",91,"1,890625"
2025-09-20,16:00:00,2300844,Kalmar,Sandvikens,"Maç Sonucu ve 2,5 Gol Alt/Üst :: MS X ve 2,5 Üst",9,"13,8","1,242","12,8",91,"1,890625"
2025-09-21,20:30:00,2299856,Padova,V. Entella,İlk Yarı / Maç Sonucu :: X/2,18,"6,09","1,0962","5,09",82,"1,88998035363458"
2025-09-21,04:00:00,2303082,El Paso Loc.,Charleston,Maç Sonucu ve Karşılıklı Gol :: MS 2 ve Var,30,"3,49","1,047","2,49",70,"1,88755020080321"
2025-09-21,05:30:00,2303211,LA Galaxy,Cincinnati,Maç Skoru :: 3:0,6,"23,85","1,431","22,85",94,"1,88621444201313"
2025-09-22,01:00:00,2308147,Paranaense,Vila Nova,"Maç Sonucu ve 2,5 Gol Alt/Üst :: MS X ve 2,5 Üst",6,"23,85","1,431","22,85",94,"1,88621444201313"
2025-09-21,15:45:00,2300083,Pogon,Lechia Gdansk,İlk Yarı Skoru :: 1-2,6,"23,85","1,431","22,85",94,"1,88621444201313"
2025-09-22,20:00:00,2305919,Varnamo,Halmstads,İlk Yarı / Maç Sonucu :: 2/1,6,"23,85","1,431","22,85",94,"1,88621444201313"
2025-09-20,17:00:00,2300723,Rotherham,Stockport,İlk Yarı Skoru :: 2-0,6,"23,85","1,431","22,85",94,"1,88621444201313"
2025-09-21,20:00:00,2303872,Samsunspor,F.Karagümrük,"Maç Sonucu ve 3,5 Gol Alt/Üst :: MS 2 ve 3,5 Üst",6,"23,85","1,431","22,85",94,"1,88621444201313"
2025-09-20,14:30:00,2299781,Leicester,Coventry City,Maç Skoru :: 0:3,6,"23,85","1,431","22,85",94,"1,88621444201313"
2025-09-21,21:15:00,2359726,Primorje,Celje,"Maç Sonucu ve 1,5 Gol Alt/Üst :: MS 1 ve 1,5 Alt",6,"23,85","1,431","22,85",94,"1,88621444201313"
2025-09-21,16:00:00,2300259,Carrarese,Avellino,Hangi Takım Kaç Farkla Kazanır :: Dep 3+ Fark,6,"23,85","1,431","22,85",94,"1,88621444201313"
2025-09-22,03:15:00,2303096,Boca Juniors,C. Cordoba,"Maç Sonucu ve 2,5 Gol Alt/Üst :: MS X ve 2,5 Üst",6,"23,85","1,431","22,85",94,"1,88621444201313"
2025-09-20,17:30:00,2392844,JS Kairouanaise,ES Zarzis,"Maç Sonucu ve 1,5 Gol Alt/Üst :: MS 2 ve 1,5 Üst",31,"3,37","1,0447","2,37",69,"1,88607594936709"
2025-09-20,17:00:00,2300307,Cardiff City,Bradford City,Maç Sonucu :: MS X,31,"3,37","1,0447","2,37",69,"1,88607594936709"
2025-09-22,00:00:00,2303517,Indy Eleven,Birmingham Legion,Maç Sonucu :: MS X,31,"3,37","1,0447","2,37",69,"1,88607594936709"
2025-09-20,19:00:00,2349094,Al Bahrain,AL Hidd,"Maç Sonucu ve 3,5 Gol Alt/Üst :: MS X ve 3,5 Üst",12,"9,7","1,164","8,7",88,"1,88505747126437"
2025-09-21,01:00:00,2303357,CA Tigre,Aldosivi,"Maç Sonucu ve 1,5 Gol Alt/Üst :: MS 2 ve 1,5 Üst",15,"7,48","1,122","6,48",85,"1,88271604938272"
2025-09-21,17:30:00,2300974,Tondela,Estrela Amadora,Maç Sonucu ve Karşılıklı Gol :: MS 2 ve Var,15,"7,48","1,122","6,48",85,"1,88271604938272"
2025-09-20,17:00:00,2300103,Boston Utd,Boreham Wood,"Karşılıklı Gol ve 2,5 Gol Alt/Üst :: 2,5 Üst ve KG Yok",15,"7,48","1,122","6,48",85,"1,88271604938272"
2025-09-21,16:00:00,2303275,Torino,Atalanta,"Maç Sonucu ve 3,5 Gol Alt/Üst :: MS 2 ve 3,5 Üst",16,"6,95","1,112","5,95",84,"1,88235294117647"
